ItemId,QualityStars,IconNo,IconColNo,Price
13408,0,1048,1,0
13409,0,1048,1,0
13410,0,1048,1,0
13411,0,1048,1,0
13412,0,1048,1,0
13413,0,1048,1,0
13414,0,1048,1,0
13415,0,1048,1,0
13416,0,1048,1,0
13417,0,1048,1,0
13418,0,1048,1,0
13419,0,1048,1,0
13420,0,1048,1,0
13421,0,1048,1,0
13422,0,1048,1,0
13423,0,1048,1,0
13424,0,1048,1,0
13425,0,1048,1,0
13426,0,1048,1,0
13427,0,1048,1,0
13428,0,1048,1,0
13429,0,1048,1,0
13430,0,1048,1,0
13431,0,1048,1,0
13432,0,1048,1,0
13433,0,1048,1,0
13434,0,1048,1,0
13435,0,1048,1,0
13436,0,1048,1,0
13437,0,1048,1,0
13438,0,1048,1,0
13439,0,1048,1,0
13440,0,1048,1,0
13441,0,1048,1,0
13442,0,1048,1,0
13443,0,1048,1,0
13444,0,1048,1,0
13445,0,1048,1,0
13446,0,1048,1,0
13447,0,1048,1,0
13448,0,1048,1,0
13449,0,1048,1,0
13450,0,1048,1,0
13451,0,1048,1,0
13452,0,1048,1,0
13453,0,1048,1,0
13454,0,1048,1,0
13455,0,1048,1,0
13456,0,1048,1,0
13457,0,1048,1,0
13458,0,1048,1,0
13459,0,1048,1,0
13460,0,1048,1,0
13461,0,1048,1,0
13462,0,1048,1,0
13463,0,1048,1,0
13464,0,1048,1,0
13465,0,1048,1,0
13466,0,1048,1,0
13467,0,1048,1,0
13468,0,1048,1,0
13469,0,1048,1,0
13470,0,1048,1,0
13471,0,1048,1,0
13472,0,1048,1,0
13473,0,1048,1,0
13474,0,1048,1,0
13475,0,1048,1,0
13476,0,1495,106,100
13477,0,1495,106,100
13478,0,1495,106,100
13479,0,1495,106,100
13480,0,1495,106,100
13481,0,1495,106,100
13482,0,1495,106,100
13483,0,1495,106,100
13484,0,1495,106,100
13485,0,1495,106,100
13486,0,1495,106,100
13487,0,1495,106,100
13488,0,1495,106,100
13489,0,1495,106,100
13490,0,1495,106,100
13491,0,524,19,500
13492,0,524,19,500
13653,0,1047,6,100
13654,0,1047,6,100
13655,0,1047,6,100
13656,0,1047,6,100
13657,0,1047,6,100
13658,0,1047,6,100
13659,0,1047,6,100
13660,0,1047,6,100
13661,0,1047,6,100
13662,0,1047,6,100
13663,0,1047,6,100
13664,0,1047,6,100
13665,0,1047,6,100
13666,0,1047,6,100
13667,0,1047,6,100
13668,0,1047,6,100
13669,0,1047,6,100
13670,0,1047,6,100
13671,0,1047,6,100
13672,0,1047,6,100
13673,0,1047,6,100
13674,0,1047,6,100
13675,0,1047,6,100
13676,0,1047,6,100
13677,0,1047,6,100
13678,0,1048,6,100
13679,0,1048,6,100
13680,0,1048,6,100
13681,0,1048,6,100
13682,0,1048,6,100
13683,0,1048,6,100
13684,0,1048,6,100
13685,0,1048,6,100
13686,0,1048,6,100
13687,0,1048,6,100
13688,0,1048,6,100
13689,0,1048,6,100
13690,0,1048,6,100
13691,0,1048,6,100
13692,0,1048,6,100
13693,0,1048,6,100
13694,0,1048,6,100
13695,0,1048,6,100
13696,0,1048,6,100
13697,0,1048,6,100
13698,0,1048,6,100
13699,0,1048,6,100
13700,0,1048,6,100
13701,0,1048,6,100
13702,0,1048,6,100
13703,0,1048,6,100
13704,0,1048,6,100
13705,0,1048,6,100
13706,0,1048,6,100
13707,0,1048,6,100
13708,0,1048,6,100
13810,0,1534,19,0
13811,0,1529,20,0
13812,0,1529,20,0
13813,0,1529,20,0
13814,0,1529,20,0
13815,0,1529,20,0
13816,0,1529,20,0
13817,0,1529,20,0
13818,0,1529,20,0
13819,0,1529,20,0
13820,0,1529,20,0
13821,0,1529,20,0
13822,0,1529,20,0
13823,0,1529,20,0
13824,0,1529,20,0
13825,0,1529,20,0
13826,0,1529,20,0
13827,0,1529,19,0
13828,0,1529,20,0
13829,0,1529,20,0
13830,0,1529,20,0
14183,0,1047,6,100
14184,0,1047,6,100
14185,0,1047,6,100
14186,0,1048,6,100
14187,0,1048,6,100
14188,0,1048,6,100
15913,0,517,16,300
15914,0,517,116,600
15915,0,510,16,300
15916,0,510,116,600
15917,0,487,16,300
15918,0,487,116,600
15919,0,486,16,300
15920,0,519,116,600
15921,0,511,16,300
15922,0,511,116,600
15923,0,517,16,300
15924,0,518,116,600
15925,0,476,16,300
15926,0,517,16,300
15927,0,1221,105,1200
15928,0,469,105,1200
15929,0,1427,16,300
15930,0,1427,116,600
15931,0,514,16,300
15932,0,515,116,600
15933,0,1428,16,300
15934,0,1428,105,1200
15935,0,482,105,1200
15936,0,524,20,1000
15937,0,524,20,1000
15938,0,524,20,1000
15939,0,524,20,1000
15940,0,1725,23,1200
15941,0,1726,28,952
15942,0,1726,28,952
15943,0,1726,28,988
15944,0,508,5,100
15945,0,483,5,100
15946,0,489,5,200
15947,0,509,5,100
15948,0,505,5,100
15949,0,482,5,200
15950,0,506,5,100
15951,0,513,5,100
15952,0,510,5,200
15953,0,487,5,100
15954,0,481,5,100
15955,0,494,5,200
15956,0,1431,5,100
15957,0,1435,5,100
15958,0,514,5,200
15959,0,478,5,235
15960,0,463,5,235
15961,0,496,5,235
15962,0,479,5,235
15963,0,470,5,320
15965,0,517,105,800
15967,0,479,105,800
15969,0,466,5,800
15971,0,471,105,800
15973,0,468,5,800
15974,0,463,5,800
15975,0,518,16,300
15976,0,520,116,600
15977,0,505,16,300
15978,0,506,116,600
15979,0,501,16,300
15980,0,499,116,600
15981,0,508,16,300
15982,0,508,116,600
15983,0,486,16,300
15984,0,484,116,600
15985,0,518,16,300
15986,0,509,116,600
15987,0,477,16,300
15988,0,472,16,300
15989,0,517,105,1200
15990,0,482,105,1200
15991,0,497,16,300
15992,0,498,116,600
15993,0,483,16,300
15994,0,478,16,300
15995,0,494,105,1200
15996,0,471,105,1200
15997,0,1727,23,952
15998,0,1728,28,988
15999,0,1728,28,988
16000,0,1728,28,988
16001,0,488,5,250
16002,0,486,5,250
16003,0,507,5,250
16004,0,487,5,250
16005,0,1432,5,980
16006,0,499,5,980
16007,0,516,5,980
16008,0,1222,5,800
16009,0,475,5,800
16010,0,463,5,800
16011,0,464,5,800
16012,0,511,5,800
16013,0,468,5,800
16014,0,469,5,800
16017,0,1724,1,100
16018,0,1723,1,100
16019,0,1722,1,100
16020,0,1723,1,100
16030,0,1047,106,100
16031,0,1047,106,100
16032,0,1047,106,100
16033,0,1047,106,100
16034,0,1047,106,100
16035,0,1047,106,100
16036,0,1047,106,100
16040,0,1047,106,100
16041,0,1047,106,100
16042,0,1047,106,100
16043,0,1047,106,100
16044,0,1047,106,100
16045,0,1047,106,100
16046,0,1047,106,100
16047,0,1047,106,100
16048,0,1047,106,100
16049,0,1047,106,100
16050,0,1047,106,100
16051,0,1047,106,100
16052,0,1047,106,100
16053,0,1047,106,100
16054,0,1047,106,100
16055,0,1047,106,100
16056,0,1047,106,100
16057,0,1047,106,100
16058,0,1047,106,100
16059,0,1047,106,100
16060,0,1047,106,100
16061,0,1047,106,100
16062,0,1047,106,100
16063,0,1047,106,100
16064,0,1047,106,100
16065,0,1047,106,100
16066,0,1048,106,100
16067,0,1048,106,100
16068,0,1048,106,100
16069,0,1048,106,100
16070,0,1048,106,100
16071,0,1048,106,100
16072,0,1048,106,100
16073,0,1048,106,100
16074,0,1048,106,100
16075,0,1048,106,100
16076,0,1048,106,100
16077,0,1048,106,100
16078,0,1048,106,100
16079,0,1048,106,100
16080,0,1048,106,100
16081,0,1048,106,100
16082,0,1048,106,100
16083,0,1048,106,100
16084,0,1048,106,100
16085,0,1048,106,100
16086,0,1048,106,100
16087,0,1048,106,100
16088,0,1048,106,100
16089,0,1048,106,100
16090,0,1048,106,100
16091,0,1048,106,100
16092,0,1048,106,100
16093,0,1048,106,100
16094,0,1048,106,100
16095,0,1048,106,100
16096,0,1048,106,100
16097,0,1048,106,100
16098,0,1048,106,100
16099,0,1048,106,100
16115,0,479,116,600
16116,0,465,116,600
16117,0,1426,116,600
16118,0,496,116,600
16119,0,472,116,600
16120,0,505,116,600
16121,0,481,116,600
16239,0,1048,1,0
16240,0,1048,1,0
16241,0,1048,1,0
16242,0,1048,1,0
16243,0,1048,1,0
16244,0,1048,1,0
16245,0,1048,1,0
16246,0,1048,1,0
16247,0,1048,1,0
16248,0,1048,1,0
16249,0,1048,1,0
16250,0,1048,1,0
16251,0,1048,1,0
16252,0,1048,1,0
16253,0,1048,1,0
16254,0,1048,1,0
16255,0,1048,1,0
16256,0,1048,1,0
16257,0,1048,1,0
16258,0,1048,1,0
16259,0,1048,1,0
16260,0,1048,1,0
16261,0,1048,1,0
16262,0,1048,1,0
16263,0,1048,1,0
16264,0,1048,1,0
16265,0,1048,1,0
16266,0,1048,1,0
16267,0,1048,1,0
16268,0,1048,1,0
16269,0,1048,1,0
16270,0,1048,1,0
16271,0,1048,1,0
16272,0,1048,1,0
16273,0,1048,1,0
16274,0,1048,1,0
16275,0,1048,1,0
16276,0,1048,1,0
16277,0,1048,1,0
16278,0,1048,1,0
16279,0,1048,1,0
16280,0,1048,1,0
16281,0,1048,1,0
16282,0,1048,1,0
16283,0,1048,1,0
16284,0,1048,1,0
16285,0,1048,1,0
16286,0,1048,1,0
16287,0,1048,1,0
16288,0,1048,1,0
16289,0,1048,1,0
16290,0,1048,1,0
16291,0,1048,1,0
16292,0,1048,1,0
16293,0,1048,1,0
16294,0,1048,1,0
16295,0,1048,1,0
16296,0,1048,1,0
16297,0,1048,1,0
16298,0,1048,1,0
16299,0,1048,1,0
16300,0,1048,1,0
16301,0,1048,1,0
16302,0,1048,1,0
16303,0,1048,1,0
16304,0,1048,1,0
16305,0,1048,1,0
16306,0,1048,1,0
16307,0,1048,1,0
16308,0,1048,1,0
16309,0,1048,1,0
16310,0,1048,1,0
16311,0,1048,1,0
16312,0,1048,1,0
16313,0,1048,1,0
16314,0,1048,1,0
16315,0,1048,1,0
16316,0,1048,1,0
16317,0,1048,1,0
16318,0,1048,1,0
16319,0,1048,1,0
16320,0,1048,1,0
16321,0,1048,1,0
16322,0,1048,1,0
16323,0,1048,1,0
16324,0,1048,1,0
16325,0,1048,1,0
16326,0,1048,1,0
16327,0,1048,1,0
16328,0,1048,1,0
16329,0,1048,1,0
16330,0,1048,1,0
16331,0,1048,1,0
16332,0,1048,1,0
16333,0,1048,1,0
16334,0,1048,1,0
16335,0,1048,1,0
16336,0,1048,1,0
16337,0,1048,1,0
16338,0,1048,1,0
16339,0,1048,1,0
16340,0,1048,1,0
16341,0,1048,1,0
16342,0,1048,1,0
16343,0,1048,1,0
16344,0,1048,1,0
16345,0,1048,1,0
16346,0,1048,1,0
16347,0,1048,1,0
16348,0,1048,1,0
16349,0,1048,1,0
16350,0,1048,1,0
16351,0,1048,1,0
16352,0,1048,1,0
16353,0,1048,1,0
16354,0,1048,1,0
16355,0,1048,1,0
16356,0,1048,1,0
16357,0,1048,1,0
16358,0,1048,1,0
16359,0,1048,1,0
16360,0,1048,1,0
16361,0,1048,1,0
16362,0,1048,1,0
16363,0,1048,1,0
16364,0,1048,1,0
16365,0,1048,1,0
16366,0,1048,1,0
16367,0,1048,1,0
16368,0,1048,1,0
16369,0,1048,1,0
16370,0,1048,1,0
16371,0,1048,1,0
16372,0,1048,1,0
16373,0,1048,1,0
16374,0,1495,105,100
16375,0,1495,105,100
16376,0,1495,105,100
16377,0,1495,105,100
16378,0,1495,105,100
16379,0,1495,105,100
16380,0,1495,105,100
16381,0,1495,105,100
16382,0,1495,105,100
16392,0,1048,1,0
16393,0,1048,1,0
16394,0,1048,1,0
16395,0,1048,1,0
16396,0,1048,1,0
16397,0,1048,1,0
16398,0,1048,1,0
16399,0,1048,1,0
16400,0,1048,1,0
16401,0,1048,1,0
16402,0,1048,1,0
16403,0,1048,1,0
16404,0,1048,1,0
16405,0,1048,1,0
16406,0,1048,1,0
16407,0,1048,1,0
16408,0,1048,1,0
16409,0,1048,1,0
16410,0,1048,1,0
16411,0,1048,1,0
16412,0,1048,1,0
16413,0,1048,1,0
16414,0,1048,1,0
16415,0,1048,1,0
16416,0,1048,1,0
16417,0,1048,1,0
16418,0,1048,1,0
16419,0,1048,1,0
16420,0,1048,1,0
16421,0,1048,1,0
16422,0,1048,1,0
16423,0,1048,1,0
16424,0,1048,1,0
16425,0,1048,1,0
16426,0,1048,1,0
16427,0,1048,1,0
16428,0,1048,1,0
16429,0,1048,1,0
16430,0,1048,1,0
16431,0,1048,1,0
16432,0,1048,1,0
16433,0,1048,1,0
16434,0,1048,1,0
16435,0,1048,1,0
16436,0,1048,1,0
16522,0,439,5,100
16626,0,1047,1,0
16627,0,1047,1,0
16628,0,1047,1,0
16629,0,1047,1,0
16630,0,1047,1,0
16632,0,1047,1,0
16698,0,1825,23,960
16699,0,1048,1,0
16700,0,1048,1,0
16701,0,1048,1,0
16702,0,1048,1,0
16703,0,1048,1,0
16704,0,1048,1,0
16705,0,1048,1,0
16706,0,1048,1,0
16707,0,1048,1,0
16708,0,1048,1,0
16709,0,1048,1,0
16710,0,1048,1,0
16711,0,1048,1,0
16712,0,1048,1,0
16713,0,1048,1,0
16714,0,1048,1,0
16715,0,1048,1,0
16716,0,1048,1,0
16720,0,1048,1,0
16721,0,1048,1,0
16725,0,1495,105,100
16800,0,1823,4,500
16833,0,1272,19,500
16834,0,1273,19,500
17856,0,517,4,2500
17857,0,496,5,1500
17858,0,469,5,1500
17859,0,1983,5,500
17860,0,1984,105,1500
17861,0,487,5,350
17863,0,2180,104,2500
17864,0,1221,4,1500
17865,0,467,4,1500
17866,0,496,5,1500
17867,0,517,5,350
17868,0,481,4,350
17869,0,470,4,350
17870,0,497,5,350
17871,0,471,5,1500
17872,0,494,5,350
17873,0,470,5,350
17875,0,1997,104,2500
17876,0,1985,5,500
17877,0,1997,4,250
17878,0,516,5,1500
17879,0,498,5,2000
17880,0,483,5,350
17881,0,2098,105,15000
17882,0,488,5,250
17883,0,489,5,1000
17884,0,510,5,250
17885,0,510,5,1000
17886,0,482,5,500
17888,0,517,5,350
17889,0,517,5,350
17891,0,1434,5,3000
17892,0,1432,5,3000
17893,0,515,4,3000
17894,0,491,4,3000
17897,0,1997,104,2500
17898,0,1997,104,2500
17899,0,1997,104,2500
17900,0,1997,104,2500
17901,0,1997,104,2500
17902,0,1997,104,2500
17903,0,1997,104,2500
17904,0,1997,104,2500
17905,0,1997,104,2500
17907,0,488,16,200
17908,0,496,116,900
17909,0,520,16,200
17910,0,520,116,900
17911,0,517,16,200
17912,0,517,116,900
17915,0,483,4,900
17916,0,509,4,900
17917,0,513,4,900
17927,0,517,4,1500
17928,0,463,5,350
17929,0,1435,4,350
17930,0,465,5,1500
17959,0,1986,5,123
18141,0,484,4,900
18142,0,489,4,900
18507,0,506,5,250
18508,0,507,5,1000
18513,0,1988,5,0
18514,0,1987,5,0
18611,0,517,29,5
18612,0,517,29,5
18613,0,517,29,5
18614,0,517,29,5
18615,0,1843,29,5
18616,0,1048,1,0
18617,0,1048,1,0
18618,0,1048,1,0
18619,0,1048,1,0
18646,0,512,5,500
18647,0,511,5,500
18648,0,485,5,250
18649,0,486,5,1000
18650,0,494,5,500
18655,0,464,5,350
18656,0,1989,105,50
18658,0,1990,105,50
18659,0,1991,104,50
18660,0,2093,104,50
18661,0,463,105,500
18662,0,509,4,900
18663,0,508,5,500
18664,0,506,5,500
18725,0,2111,20,0
18726,0,497,4,350
18729,0,1985,105,2500
18730,0,1495,106,100
18731,0,1495,106,100
18732,0,1495,106,100
18733,0,1495,106,100
18735,0,2496,28,2000
18738,0,1992,5,100
18815,0,1993,105,1000
18819,0,1994,105,1000
18820,0,1995,105,1000
18821,0,1495,106,100
18822,0,1495,106,100
18823,0,1495,106,100
18824,0,1495,106,100
18826,0,1996,105,1000
18835,0,2060,19,104
18876,0,1997,4,250
18877,0,1997,4,250
18878,0,1997,4,250
18879,0,1997,4,250
18880,0,1997,4,250
18881,0,1997,4,250
18882,0,1997,4,250
18883,0,1997,4,250
18884,0,1997,4,250
18893,0,503,17,100
19147,0,2061,23,1000
19258,0,1048,1,0
19259,0,1048,1,0
19260,0,1048,1,0
19261,0,1048,1,0
19262,0,1048,1,0
19263,0,1048,1,0
19264,0,1048,1,0
19265,0,1048,1,0
19266,0,1048,1,0
19267,0,1048,1,0
19268,0,1048,1,0
19269,0,1048,1,0
19270,0,1048,1,0
19271,0,1048,1,0
19272,0,1048,1,0
19273,0,1048,1,0
19274,0,1048,1,0
19275,0,1048,1,0
19276,0,1048,1,0
19277,0,1048,1,0
19278,0,1048,1,0
19279,0,1048,1,0
19280,0,1048,1,0
19281,0,1048,1,0
19282,0,1048,1,0
19283,0,1048,1,0
19284,0,1048,1,0
19285,0,1048,1,0
19286,0,1048,1,0
19287,0,1048,1,0
19288,0,1048,1,0
19289,0,1048,1,0
19290,0,1048,1,0
19291,0,1048,1,0
19292,0,1048,1,0
19293,0,499,28,300
19294,0,500,28,300
19319,0,1529,20,0
19320,0,1529,20,0
19321,0,1529,20,0
19322,0,1529,20,0
19323,0,1529,20,0
19324,0,1529,20,0
19325,0,1529,20,0
19326,0,1529,20,0
19327,0,1529,20,0
19328,0,1529,20,0
19329,0,1529,20,0
19330,0,1529,20,0
19331,0,1529,20,0
19332,0,1529,20,0
19333,0,1529,20,0
19334,0,1529,20,0
19335,0,1529,20,0
19336,0,1529,20,0
19337,0,1529,20,0
19338,0,1529,20,0
19339,0,1529,20,0
19340,0,1529,20,0
19341,0,1529,20,0
19343,0,1529,20,0
19344,0,1529,20,0
19345,0,517,29,50000
19346,0,517,29,50000
19347,0,517,29,50000
19348,0,517,29,50000
19349,0,517,29,50000
19350,0,517,29,50000
19357,0,1048,1,0
19358,0,1048,1,0
19359,0,1048,1,0
19360,0,1048,1,0
19361,0,1048,1,0
19362,0,1048,1,0
19363,0,1047,2,100
19364,0,1047,3,100
19365,0,1047,5,100
19366,0,1047,6,100
19376,0,1047,1,0
19377,0,1047,1,0
19378,0,1047,1,0
19379,0,1047,1,0
19385,0,517,29,100
19386,0,517,29,100
19387,0,517,29,100
19388,0,517,29,100
19644,0,1997,4,250
19645,0,1997,104,2500
19646,0,517,16,200
19647,0,517,116,900
19648,0,484,16,200
19649,0,489,116,900
19650,0,472,16,200
19651,0,474,116,900
19652,0,2181,4,100
19653,0,2497,28,2000
19654,0,492,105,500
19655,0,1985,105,2000
21184,0,1984,105,2000
21196,0,2369,19,0
21213,0,509,4,350
21214,0,510,4,350
21215,0,518,4,350
21216,0,489,4,350
21217,0,485,4,350
21218,0,512,4,350
21219,0,1222,4,350
21221,0,464,4,350
21222,0,517,4,350
21223,0,1428,4,350
21224,0,480,4,1500
21225,0,470,4,1500
21226,0,496,4,1500
21227,0,1985,105,2000
21229,0,501,4,3000
21230,0,504,4,3000
21231,0,2402,104,2500
21232,0,472,16,500
21233,0,518,16,350
21234,0,517,116,900
21235,0,484,16,350
21236,0,494,116,900
21237,0,515,16,350
21238,0,537,116,900
21239,0,2498,28,2000
21240,0,1495,106,100
21241,0,1495,106,100
21242,0,1495,106,100
21243,0,1495,106,100
21244,0,1997,4,250
21245,0,1997,4,250
21246,0,1997,4,250
21247,0,1997,4,250
21248,0,1997,104,2500
21249,0,1997,104,2500
21250,0,1997,104,2500
21251,0,1997,104,2500
21252,0,2499,4,100
21253,0,1984,105,2000
21255,0,481,4,350
21256,0,509,4,350
21257,0,505,4,350
21258,0,488,4,350
21259,0,486,4,350
21260,0,513,4,350
21261,0,477,4,350
21262,0,496,4,350
21263,0,2596,4,350
21264,0,468,4,1500
21265,0,2594,4,1500
21266,0,472,4,1500
21267,0,465,4,1500
21268,0,1430,105,2000
21269,0,1436,4,3000
21270,0,494,4,3000
21271,0,2403,104,2500
21272,0,490,16,500
21273,0,2595,16,350
21274,0,2595,116,900
21275,0,517,16,350
21276,0,518,116,900
21277,0,489,16,350
21278,0,491,116,900
21279,0,2598,28,2000
21280,0,1495,106,100
21281,0,1495,106,100
21282,0,1495,106,100
21283,0,1495,106,100
21284,0,1997,4,250
21285,0,1997,4,250
21286,0,1997,4,250
21287,0,1997,4,250
21288,0,1997,104,2500
21289,0,1997,104,2500
21290,0,1997,104,2500
21291,0,1997,104,2500
21292,0,2597,4,100
21293,0,2599,105,2000
21330,0,2378,17,0
21331,0,2379,17,0
21332,0,2380,5,0
21333,0,2381,5,0
21355,0,1495,105,100
21380,0,2404,4,100
21381,0,2404,4,100
21379,0,2440,105,0
21382,0,2404,4,100
21383,0,2404,4,100
21384,0,2404,4,100
21385,0,2404,4,100
21386,0,2404,4,100
21387,0,2404,4,100
21388,0,2404,4,100
21389,0,1823,4,500
21390,0,2550,105,0
21391,0,2439,105,0
21392,0,2551,105,0
21393,0,2549,105,0
21606,0,1495,105,100
21607,0,1495,105,100
21608,0,1495,105,100
21609,0,1495,105,100
21610,0,1495,105,100
21611,0,1495,105,100
21612,0,1495,105,100
21613,0,1495,105,100
21614,0,1495,105,100
21615,0,1495,105,100
21616,0,1495,105,100
21617,0,1529,20,0
21618,0,1529,20,0
21619,0,2600,105,2000
21620,0,1529,20,0
21621,0,1529,20,0
21622,0,1529,20,0
21623,0,2510,19,0
21624,0,1529,20,0
21625,0,1529,20,0
21626,0,1529,20,0
21627,0,1422,105,2000
21628,0,1529,20,0
21629,0,1529,20,0
21630,0,2423,115,100
21668,0,2495,105,2000
21777,0,1434,20,500
21778,0,493,20,500
21779,0,494,20,500
21669,0,2495,105,2000
21787,0,2511,19,500
21816,0,1047,15,0
21817,0,1047,15,0
21818,0,1047,15,0
21819,0,1047,15,0
21820,0,1047,15,0
21821,0,1047,15,0
21822,0,1047,15,0
21823,0,1047,15,0
21824,0,1047,15,0
21825,0,1047,15,0
21826,0,1047,15,0
21827,0,1047,15,0
21828,0,1047,15,0
21829,0,1047,15,0
21830,0,1047,15,0
21831,0,1047,15,0
21832,0,1047,15,0
21833,0,1047,15,0
21834,0,1047,15,0
21835,0,1047,15,0
21836,0,1047,15,0
21837,0,1047,15,0
21838,0,1047,15,0
21839,0,1047,15,0
21840,0,1047,15,0
21841,0,1047,15,0
21842,0,1047,15,0
21843,0,1047,15,0
21844,0,1047,15,0
21845,0,1047,15,0
21846,0,1047,15,0
21847,0,1047,15,0
21848,0,1047,15,0
21849,0,1047,15,0
21850,0,1047,15,0
21851,0,1047,15,0
21852,0,1047,15,0
21853,0,1047,15,0
21854,0,1047,15,0
21855,0,1047,15,0
21856,0,1047,15,0
21857,0,1047,15,0
21858,0,1047,15,0
21859,0,1047,15,0
21860,0,1047,15,0
21861,0,1047,15,0
21862,0,1047,15,0
21863,0,1047,15,0
21864,0,1047,15,0
21865,0,1047,15,0
21866,0,1047,15,0
21867,0,1047,15,0
21868,0,1047,15,0
21869,0,1047,15,0
21870,0,1047,15,0
21871,0,1047,15,0
21872,0,1047,15,0
21873,0,1047,15,0
21874,0,1047,15,0
21875,0,1047,15,0
21876,0,1048,15,0
21877,0,1048,15,0
21878,0,1048,15,0
21879,0,1048,15,0
21880,0,1048,15,0
21881,0,1048,15,0
21882,0,1048,15,0
21883,0,1048,15,0
21884,0,1048,15,0
21885,0,1048,15,0
21886,0,1048,15,0
21887,0,1048,15,0
21888,0,1048,15,0
21889,0,1048,15,0
21890,0,1048,15,0
21891,0,1048,15,0
21892,0,1048,15,0
21893,0,1048,15,0
21894,0,1048,15,0
21895,0,1048,15,0
21896,0,1048,15,0
21897,0,1048,15,0
21898,0,1048,15,0
21899,0,1048,15,0
21900,0,1048,15,0
21901,0,1048,15,0
21902,0,1048,15,0
21903,0,1048,15,0
21904,0,1048,15,0
21905,0,1048,15,0
21906,0,1048,15,0
21907,0,1048,15,0
21908,0,1048,15,0
21909,0,1048,15,0
21910,0,1048,15,0
21911,0,1048,15,0
21912,0,1048,15,0
21913,0,1048,15,0
21914,0,1048,15,0
21915,0,1048,15,0
21916,0,1048,15,0
21917,0,1048,15,0
21918,0,1048,15,0
21919,0,1048,15,0
21920,0,1048,15,0
21921,0,1048,15,0
21922,0,1048,15,0
21923,0,1048,15,0
21924,0,1048,15,0
21925,0,1048,15,0
21926,0,1048,15,0
21927,0,1048,15,0
21928,0,1048,15,0
21929,0,1048,15,0
21930,0,1048,15,0
21931,0,1048,15,0
21932,0,1048,15,0
21933,0,1048,15,0
21934,0,1048,15,0
21935,0,1048,15,0
21936,0,1048,15,0
21937,0,1048,15,0
21938,0,1048,15,0
21939,0,1048,15,0
21940,0,1048,15,0
21941,0,1048,15,0
21942,0,1048,15,0
21943,0,1048,15,0
21944,0,1048,15,0
21945,0,1048,15,0
21946,0,1048,15,0
21947,0,1048,15,0
21948,0,1048,15,0
21949,0,1048,15,0
21950,0,1048,15,0
21951,0,1048,15,0
21952,0,1048,15,0
21953,0,1048,15,0
21954,0,1048,15,0
21955,0,1048,15,0
21956,0,1048,15,0
21957,0,1048,15,0
21958,0,1048,15,0
21959,0,1048,15,0
21960,0,1048,15,0
21961,0,1048,15,0
21962,0,1048,15,0
21963,0,1048,15,0
21964,0,1048,15,0
21965,0,1048,15,0
21966,0,1048,15,0
21967,0,1048,15,0
21968,0,1048,15,0
21969,0,1048,15,0
21970,0,1048,15,0
21971,0,1048,15,0
21972,0,1048,15,0
21973,0,1048,15,0
21974,0,1048,15,0
21975,0,1048,15,0
21976,0,1048,15,0
21977,0,1048,15,0
21978,0,1048,15,0
21979,0,1048,15,0
21980,0,1048,15,0
21981,0,1048,15,0
21982,0,1048,15,0
21983,0,1048,15,0
21984,0,1048,15,0
21985,0,1048,15,0
21986,0,1048,15,0
21987,0,1048,15,0
21988,0,1047,15,0
21989,0,1047,15,0
21990,0,1047,15,0
21991,0,1047,15,0
21992,0,1047,15,0
21993,0,1047,15,0
21994,0,1047,15,0
21995,0,1047,15,0
21996,0,1047,15,0
21997,0,1047,15,0
21998,0,1047,15,0
21999,0,1047,15,0
22000,0,1047,15,0
22001,0,1047,15,0
22002,0,1047,15,0
22003,0,1047,15,0
22004,0,1047,15,0
22005,0,1047,15,0
22006,0,1047,15,0
22007,0,1047,15,0
22048,0,1047,15,0
22049,0,1047,15,0
22050,0,1047,15,0
22051,0,1047,15,0
22052,0,1047,15,0
22053,0,1047,15,0
22054,0,1047,15,0
22055,0,1047,15,0
22056,0,1047,15,0
22057,0,1047,15,0
22058,0,1047,15,0
22059,0,1047,15,0
22060,0,1047,15,0
22061,0,1047,15,0
22062,0,1047,15,0
22063,0,1047,15,0
22064,0,1047,15,0
22065,0,1047,15,0
22066,0,1047,15,0
22067,0,1047,15,0
22068,0,1048,15,0
22069,0,1048,15,0
22070,0,1048,15,0
22071,0,1048,15,0
22072,0,1048,15,0
22073,0,1048,15,0
22074,0,1048,15,0
22075,0,1048,15,0
22076,0,1048,15,0
22077,0,1048,15,0
22078,0,1047,15,0
22079,0,1047,15,0
22080,0,1047,15,0
22081,0,1047,15,0
22082,0,1047,15,0
22083,0,1047,15,0
22084,0,1047,15,0
22085,0,1047,15,0
22086,0,1047,15,0
22087,0,1047,15,0
22088,0,1047,15,0
22089,0,1047,15,0
22090,0,1047,15,0
22091,0,1047,15,0
22092,0,1047,15,0
22093,0,1047,15,0
22094,0,1047,15,0
22095,0,1047,15,0
22096,0,1047,15,0
22097,0,1047,15,0
22098,0,1047,15,0
22099,0,1047,15,0
22100,0,1047,15,0
22101,0,1047,15,0
22102,0,1047,15,0
22103,0,1047,15,0
22104,0,1047,15,0
22105,0,1047,15,0
22106,0,1047,15,0
22107,0,1047,15,0
22108,0,1047,15,0
22109,0,1047,15,0
22110,0,1047,15,0
22111,0,1047,15,0
22112,0,1047,15,0
22113,0,1047,15,0
22114,0,1047,15,0
22115,0,1047,15,0
22116,0,1047,15,0
22117,0,1047,15,0
22118,0,1047,15,0
22119,0,1047,15,0
